owner_key,legacy_uuid,title,topic,url,downloadable,expected_bytes,reference_status
r_piemon,r_piemon:201a4664-f8e3-4480-818e-ff2e6c8f23bc,Aree di produzione dei Prodotti a Denominazione d'Origine Protetta (DOP) e dei prodotti ad Indicazione Geografica Protetta (IGP),farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/Aree_produzione_DOP_IGP_HNV/aree_produzione_prodotti_igp_dop.zip,true,7064380,ok
r_piemon,r_piemon:89a0440e-6842-4d69-b362-586abfbc2f8f,Infrastrutture irrigue,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/SIBI/infr_irr.zip,true,2842362,ok
p_to,arlpa_to:06.04.01-D_2011-05-27-15:13,Arpa Piemonte - Rete ecologica dei Mammiferi alla scala 1:10.000 (dato storico del 2008),biota,http://webgis.arpa.piemonte.it/w-metadoc/Download/rete_ecologica_mammiferi.zip,true,128064376,ok
r_piemon,r_piemon:81b4f65c-9933-4747-af25-93546b69e5a2,Ppr - Confini comunali (tavv. P2-P3-P4-P5-P6),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/comuni_istat_piemonte.zip,true,9128094,ok
p_to,cmto:2ab5c867-8512-4f38-abc6-ea94940516e4,PTC 2 - Ambiti omogenei di approfondimento sovracomunale,planningCadastre,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav21/ambiti_2010.zip,true,671877,ok
r_piemon,r_piemon:90053e4a-6752-4839-b15d-428c716ac507,RETE DISTRIBUTIVA Commerciale,location,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Commercio/rete_distributiva.zip,true,276165,ok
p_to,cmto:6f69065b-2ac6-44c6-bbeb-631eec009389,PTC 2 - PIANO TERRITORIALE DI COORDINAMENTO - TAVOLA 3.1,planningCadastre,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/tav_3-1_verde.pdf,true,4308206,ok
r_piemon,r_piemon:0685183a-23d5-489a-a2aa-eda775e1d359,Ppr - Corridoi ecologici (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/corridoi_frecce.zip,true,8494,ok
r_piemon,r_piemon:1229767a-81ad-40ea-a18f-2c10a8d04352,Rete ecologica regionale - Carta della connettività ecologica,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/ReteEcologica/ReteEcologicaRegionale/carta_connettivita.zip,true,45885145,ok
r_piemon,r_piemon:78aa7e7d-c310-49ab-892b-07799812f229,TRAFFICO GIORNALIERO MEDIO 2016 SU ELEMENTO STRADALE BDTRE,transportation,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/TRASPORTI/TGM_su_ElementoStradaleBDTRE_2016.zip,true,87464893,ok
p_to,cmto:39988688-933f-4bce-9464-1fc29c0d4ad4,PTC 2 - Strutture ospedaliere in progetto,utilitiesCommunication,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav21/ospedali_new.zip,true,20240,ok
c_001272,c_l219:5e6803c9-9483-4134-9581-fc18fcdbf1e8,Impianti sportivi,society,http://geoportale.comune.torino.it/geodati/zip/impianti_sportivi_geo.zip,true,166617,ok
c_001272,c_l219:5e6803c9-9483-4134-9581-fc18fcdbf1e8,Impianti sportivi,society,http://geoportale.comune.torino.it/geodati/zip/impianti_sportivi_csv.zip,true,23536,ok
p_bi,p_bi:7ae0167b-e749-4828-9751-bc03b17054f2,Provincia di Biella - Settori del catasto regionale escursionistico,planningCadastre,https://www.provincia.biella.it/sit-e-cartografia/repertorio/consultazione/at5-sistema-funzionale-relazionale,false,0,err
r_piemon,r_piemon:1655ee11-affe-4abb-bec2-3295d54b8427,Ambiti amministrativi - Province,boundaries,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Limiti_amministrativi/AMBITI_AMMINISTRATIVI_PROVINCE.zip,true,2315162,ok
r_piemon,r_piemon:0e2a5aec-d108-4c0d-86f3-30129b6fd4d0,Ppr - Accessi alle aree naturali (tav. P5),biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/accessi_alle_aree_naturali.zip,true,6310,ok
p_bi,p_bi:4da60f28-86fe-43f5-ac15-19d0180c8b60,Provincia di Biella - Itinerari mountain bike,planningCadastre,https://www.provincia.biella.it/sit-e-cartografia/repertorio/consultazione/at5-sistema-funzionale-relazionale,false,0,err
p_to,cmto:90933b16-9fd7-4254-a874-494884d8e3fb,PTC 2 - Centrali teleriscaldamento,structure,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav22/centrali_teleriscaldamento.zip,true,24265,ok
p_to,cmto:f34ef99e-7de1-43e9-98e7-f8b7fb976019,PTC 2 - PIANO TERRITORIALE DI COORDINAMENTO - TAVOLA 4.4.2,planningCadastre,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/tav_4-4-2_salvaguardia_tangest.pdf,true,2909787,ok
r_piemon,r_piemon:cba5546f-1f0c-4329-8a80-fed5f427824e,Ppr - Sistemi di testimonianze storiche del territorio rurale (tav. P4),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/sistemi_testimonianze_territorio_rurale.zip,true,190498,ok
r_piemon,r_piemon:733eb9f2-b2e1-4d37-9916-c97baa7e30c7,Ripresa aerea 1988 FIUME PO - CGR Piano di volo,imageryBaseMapsEarthCover,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Voli/Ripresa_aerea_1988_FIUME_PO_CGR_ABBRACCIAMENTO.zip,true,6605,ok
r_piemon,r_piemon:f280475c-932a-493a-a2e0-4b018db1a32d,Ppr - Aree rurali di specifico interesse paesaggistico SV3 (tav. P4),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/specificita_paes_sv3_upp.zip,true,480633,ok
r_piemon,r_piemon:c68ea236-5a5c-4db3-bd34-b5bb90b1d788,"Ppr - Sistemi di ville, giardini e parchi (tav. P4)",planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/sistemi_ville_parchi_giardini.zip,true,38520,ok
p_bi,p_bi:4c07e84b-088e-488f-a144-5dabb3c4b6d0,Provincia di Biella - vegetazione della Valle Elvo,environment,https://www.provincia.biella.it/sit-e-cartografia/repertorio/consultazione/at6-matrice-ambientale,false,0,err
r_piemon,r_piemon:4de84f97-aef3-4620-99e1-0912167c8c9c,"Siti inseriti nella lista del Patrimonio Mondiale UNESCO ""I Paesaggi vitivinicoli del Piemonte: Langhe-Roero e Monferrato"" (core e buffer zone areali)",planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/UNESCO/Core_e_buffer_zone_paesaggi_vitivinicoli.zip,true,157247,ok
r_piemon,r_piemon:a23dad1c-ee83-4e89-91f0-8fe0a0617d8a,Aree edificate 1:100.000 - Storico,society,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Aree_edificate/Aree_edificate_storico.zip,true,1938511,ok
r_piemon,r_piemon:6640f61c-74be-4ae8-964a-3b466fda813f,PAI - Quadro del dissesto,planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PAI/DISSESTI.zip,true,63538615,ok
r_piemon,r_piemon:5f3b4327-41e2-4fa3-b7de-ccc66f9cf3ce,Uso del suolo agricolo su mosaicatura catastale di riferimento regionale 2021,farming,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geoservices.csi.it/ms/wms/agrigeo/rp-01/agrigeowms/wms_griglia_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20Uso%20del%20suolo%20agricolo&layer=scUsoSuoAgri,true,18993,ok
p_to,cmto:5ea7eef6-d622-461d-ac3c-14b64d21a8d0,PTC 2 - Aree critiche,economy,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav22/aree_critiche.zip,true,71426,ok
c_001272,c_l219:092bd977-cc13-48ab-8282-ef9434862ad5,Dati di base - Carta Tecnica,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/sec/zip/carta_tecnica.zip,true,101438329,ok
p_to,cmto:f24850a5-0cd0-4507-a1a0-5b9ff2c648f7,PTC 2 - PIANO TERRITORIALE DI COORDINAMENTO - TAVOLA 4.3,planningCadastre,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/tav_4-3_progettiviabilita.pdf,true,3053942,ok
p_to,cmto:bed991e3-7226-4ec3-a44a-0a20d106bb2f,PTC 2 - Aree di particolare pregio paesaggistico e ambientale,environment,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav31/vincoli_paesaggistico_ambientali.zip,true,430172,ok
r_piemon,r_piemon:e45488d9-2428-467b-bee8-1a1c9250f020,Siti di importanza regionale (SIR),biota,https://www.regione.piemonte.it/web/temi/ambiente-territorio/biodiversita-aree-naturali/parchi/dati-alfanumerici-geografici-aree-protette,true,180924,ok
r_piemon,r_piemon:91a5eea8-a288-49c4-976a-cbea1a058c81,Atlante geografico del Piemonte,imageryBaseMapsEarthCover,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Atlante/Atlante_vol_01.pdf,true,22592480,ok
r_piemon,r_piemon:91a5eea8-a288-49c4-976a-cbea1a058c81,Atlante geografico del Piemonte,imageryBaseMapsEarthCover,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Atlante/Atlante_vol_02.pdf,true,38258389,ok
r_piemon,r_piemon:91a5eea8-a288-49c4-976a-cbea1a058c81,Atlante geografico del Piemonte,imageryBaseMapsEarthCover,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte//Atlante/Atlante_vol_03.pdf,true,4013174,ok
r_piemon,r_piemon:0cebb371-031c-4d5c-b357-c2c990f8827f,Attività soggette a normativa Seveso - Stabilimenti - Storico,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Ambiente/Seveso_stabilimenti_puntuali_EPSG32632_SHP.zip,true,68192,ok
r_piemon,r_piemon:8d899f71-8f73-4221-a3bf-b403330dbab5,Ppr - Aree protette (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/aree_protette.zip,true,628561,ok
r_piemon,r_piemon:c521f0f3-de2c-4401-b737-40ed88fead3d,Ppr - Contesti fluviali (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/contesti_fluviali.zip,true,579063,ok
r_piemon,r_piemon:b2a8bdc6-9e61-4d87-aa7a-2a36f53ef7e9,Ppr - Sistema idrografico (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/fiumi_principali_upp.zip,true,1418115,ok
p_to,arlpa_to:07-03-01_bdg-D_2025-04-10:16:20,Arpa Piemonte - Banca Dati dei Processi Geologici (BDGeo100),geoscientificInformation,https://webgis.arpa.piemonte.it/w-metadoc/Download/BDGeo100.zip,true,28379736,ok
p_to,cmto:250f6296-4243-4a87-99d8-5d7bada8283d,PTC 2 - PIANO TERRITORIALE DI COORDINAMENTO - TAVOLA RA1,planningCadastre,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/tavola_incidenza_SIC.pdf,true,3258127,ok
r_piemon,r_piemon:fa878b2c-41c3-462d-b6b2-e99c34d2ecda,Aree di insediamento commerciale consolidate : (ADDENSAMENTI) o in programmazione: (LOCALIZZAZIONI),economy,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Commercio/zone_insediamento_commerciale.zip,true,19522153,ok
r_piemon,r_piemon:ca851c1f-ac67-432c-8657-e3be137b1836,Consumo di suolo (SERIE STORICHE DEGLI INDICI  1991-2021),planningCadastre,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geomap.reteunitaria.piemonte.it/ws/taims/rp-01/taimsscaricogp/wms_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20Consumo%20di%20Suolo&layer=scCDS,true,18993,ok
r_piemon,r_piemon:8414c425-0eaf-4d2c-ab91-5e07bf2358d7,Viabilita' 1:100.000 - Strade comunali - Storico,transportation,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Strade_comunali/Comunali_100k_storico.zip,true,2727388,ok
r_piemon,r_piemon:53ef4dbb-5723-4b9a-aed6-74cb8ca0a400,Ambiti amministrativi - Comuni - 2015 Storico,boundaries,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Limiti_amministrativi/Ambiti_amministrativi_comuni_serie_storica/AMBITI_AMMINISTRATIVI_COMUNI_2015.zip,true,9732710,ok
r_piemon,r_piemon:2778d21b-2d8d-4fcb-9727-4d1c43802a95,Ambiti amministrativi - Comuni - 2021 Storico,boundaries,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Limiti_amministrativi/Ambiti_amministrativi_comuni_serie_storica/AMBITI_AMMINISTRATIVI_COMUNI_2021.zip,true,9592421,ok
c_001272,c_l219:981158ed-d261-4317-853b-c8114d6e65f2,Farmacie,health,http://geoportale.comune.torino.it/geodati/zip/farmacie_geo.zip,true,24567,ok
c_001272,c_l219:981158ed-d261-4317-853b-c8114d6e65f2,Farmacie,health,http://geoportale.comune.torino.it/geodati/zip/farmacie_csv.zip,true,14393,ok
c_001272,c_l219:c9627900-33a4-45b7-8c54-d77dff464ef8,Cartografia in scarico - Carta tecnica - fogli 1:2000,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/carta_tecnica_fogli_2000_geo.zip,true,12380,ok
c_001272,c_l219:c9627900-33a4-45b7-8c54-d77dff464ef8,Cartografia in scarico - Carta tecnica - fogli 1:2000,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/carta_tecnica_fogli_2000_csv.zip,true,5016,ok
r_piemon,r_piemon:aed44df1-3b42-466f-a3d3-7e3843e084c8,Ppr - Sistemi di fortificazioni (tav. P4),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/sistemi_fortificazioni.zip,true,7163,ok
p_to,cmto:03899525-c01e-40ae-9aad-81439dbc167c,CHISONE-GERMANASCA Alluvione 13-16/10/2000,geoscientificInformation,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/sit-cartografico/dwd/geoportale/dati_scaricabili/difesa_del_suolo/studi_idrogeologici/chisonegermanasca/Stralcio_Relazione_Chisone-Germanasca_Alluvione2000.pdf,true,112490,ok
p_to,arlpa_to:07.02.06-D_2011-06-27:15:23,Arpa Piemonte - BDGeo100 - Litologia,geoscientificInformation,https://webgis.arpa.piemonte.it/w-metadoc/Download/BDGeo100_litologia.zip,true,4883244,ok
p_to,cmto:2d5af257-5846-409f-aba3-522aa95ea4df,P.P. COLLINA DI PINEROLO (P. DEFINITIVO) - Allegato 2 (Cartografia storica - stralci),planningCadastre,https://www.cittametropolitana.torino.it/cms/risorse/sit-cartografico/dwd/beni/paesaggio/ppcpinerolo/allegato2.pdf,true,134002,ok
p_to,cmto:e891753f-c7f0-4b2a-96ae-3546b109ccc7,PTC 2 - Piste ciclabili,environment,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav31/programma_pisteciclabili_2010.zip,true,219771,ok
r_piemon,r_piemon:652fe456-6213-4159-a42e-8b91f9825350,Cartografia CSR 2023-2027 - Stato Quantitativo dei corpi idrici sotterranei,farming,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/AGRICOLTURA/DeficitIdrico/STATO_ACQUE_SOTT_UFFICIALE_2023.zip,true,1073267,ok
p_bi,p_bi:35a064cb-e001-4c0e-81a2-54bfe28abcc9,Provincia di Biella - Toponimi,imageryBaseMapsEarthCover,https://www.provincia.biella.it/sit-e-cartografia/repertorio/consultazione/at2-elementi-topografici-di-base,false,0,err
r_piemon,r_piemon:982e8c65-99df-4c7a-a8fe-0908fd06ad6f,Ppr - Edificato residenziale e produttivo-commerciale (tav. P4),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/edifici_PPR_corretto.zip,true,93314312,ok
r_piemon,r_piemon:17a13d4e-eb14-4966-973e-7e6857391e2e,Piano di Tutela delle Acque - Dati di portata specifica di pozzi profondi,geoscientificInformation,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Acqua/qspecifica_prof.zip,true,19543,ok
p_to,arlpa_to:01.02.17-D_2016-05-09-17:07,Arpa Piemonte - Monitoraggio della qualità delle acque sotterranee in Piemonte,inlandWaters,https://webgis.arpa.piemonte.it/w-metadoc/Download/monitoraggio_acque_sotterranee/monitoraggio_acque_sotterranee.zip,true,1217882,ok
p_to,arlpa_to:01-02-16-D_2015-10-15-10:30,"Arpa Piemonte, Città di Torino - Rete Piezometrica Metropolitana",inlandWaters,https://webgis.arpa.piemonte.it/w-metadoc/Download/piezometri.zip,true,200597,ok
r_piemon,r_piemon:d9efa660-f69e-49f7-86dc-25c33637771f,Idrogeologia - Soggiacenza della falda superficiale,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Acqua/sogg_100.zip,true,7018400,ok
r_piemon,r_piemon:d9efa660-f69e-49f7-86dc-25c33637771f,Idrogeologia - Soggiacenza della falda superficiale,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Acqua/Soggiacenza%20falda%20superficiale.pdf,true,37857,ok
r_piemon,r_piemon:eb347afc-6405-485d-bca8-f7c8535e1134,Viabilita' 1:100.000 - Stazioni - Storico,transportation,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Stazioni/Stazioni100k_storico.zip,true,23182,ok
c_001272,c_l219:c0d96f4d-5eb8-47ef-883f-06af1b04aa50,Manto stradale,geoscientificInformation,http://geoportale.comune.torino.it/geodati/zip/manto_stradale_geo.zip,true,58231672,ok
c_001272,c_l219:c0d96f4d-5eb8-47ef-883f-06af1b04aa50,Manto stradale,geoscientificInformation,http://geoportale.comune.torino.it/geodati/zip/manto_stradale_csv.zip,true,13182049,ok
c_001272,c_l219:cbd11515-b85a-48d8-bac5-58661f34dddd,Dati statistici - Circoscrizioni - Popolazione straniera,society,http://geoportale.comune.torino.it/geodati/zip/circoscrizioni_popolazione_straniera_geo.zip,true,681259,ok
c_001272,c_l219:cbd11515-b85a-48d8-bac5-58661f34dddd,Dati statistici - Circoscrizioni - Popolazione straniera,society,http://geoportale.comune.torino.it/geodati/zip/circoscrizioni_popolazione_straniera_csv.zip,true,343138,ok
c_001272,c_l219:8d525ba3-2442-4f6d-b84b-22b33572bb20,Cartografia in scarico - PRG ZUCS - fogli 1:1000,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/prg_zucs_fogli_1000_csv.zip,true,1653,ok
c_001272,c_l219:8d525ba3-2442-4f6d-b84b-22b33572bb20,Cartografia in scarico - PRG ZUCS - fogli 1:1000,imageryBaseMapsEarthCover,http://geoportale.comune.torino.it/geodati/zip/prg_zucs_fogli_1000_geo.zip,true,8189,ok
p_bi,p_bi:5ba27790-535c-4ecd-88fa-3d2095eea4fb,Provincia di Biella - PTPv1 - Aree coltivate,farming,https://www.provincia.biella.it/repertorio/consultazione/at8-strumenti-di-pianificazione/igt-politiche-lassetto-del-sistema,false,0,err
p_to,cmto:481947ff-268d-4987-b93e-29da6fd3519b,PTC 2 - Aree di particolare pregio paesaggistico e ambientale (proposte),environment,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav31/aree_pregio_proposte_tot.zip,true,275917,ok
p_to,cmto:ac808d27-ce04-43b8-92f6-ff9621602a76,DORA BALTEA - Studio idrogeologico,geoscientificInformation,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/sit-cartografico/dwd/geoportale/dati_scaricabili/difesa_del_suolo/studi_idrogeologici/dorabaltea/Allegato_fotografico_studio_100b.pdf,true,12969506,ok
p_to,cmto:ac808d27-ce04-43b8-92f6-ff9621602a76,DORA BALTEA - Studio idrogeologico,geoscientificInformation,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/sit-cartografico/dwd/geoportale/dati_scaricabili/difesa_del_suolo/studi_idrogeologici/dorabaltea/Analisi-degli-elementi-caratterizzanti-la-dinamica-fluviale_studio_100a.pdf,true,5242250,ok
p_to,cmto:ac808d27-ce04-43b8-92f6-ff9621602a76,DORA BALTEA - Studio idrogeologico,geoscientificInformation,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/sit-cartografico/dwd/geoportale/dati_scaricabili/difesa_del_suolo/studi_idrogeologici/dorabaltea/Stralcio_relazione-illustrativa-generale_studio_100a.pdf,true,10073971,ok
p_to,cmto:ac808d27-ce04-43b8-92f6-ff9621602a76,DORA BALTEA - Studio idrogeologico,geoscientificInformation,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/sit-cartografico/dwd/geoportale/dati_scaricabili/difesa_del_suolo/studi_idrogeologici/dorabaltea/Stralcio_situazioni-critiche-e-principali-dissesti_studio_100a.pdf,true,7343312,ok
r_piemon,r_piemon:a4656709-9124-4e25-9f11-25b3ff01e12e,Beni architettonici-urbanistici-archeologici (Vigliano) - Storico,planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Beni/Beni_arc-urb_storico.zip,true,399703,ok
r_piemon,r_piemon:caef5410-14dc-4f6e-8049-f711d8dcd4f3,Idrogeologia - Vulnerabilità intrinseca dell'acquifero superficiale (metodo GOD),environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Acqua/GOD.zip,true,3835971,ok
r_piemon,r_piemon:caef5410-14dc-4f6e-8049-f711d8dcd4f3,Idrogeologia - Vulnerabilità intrinseca dell'acquifero superficiale (metodo GOD),environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Acqua/Idrogeologia_pianura_piemontese.pdf,true,2288182,ok
p_to,cmto:6799cfa8-c673-44de-8f75-46cc6bd52c2b,PTC 2 - Strutture di ricovero,utilitiesCommunication,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav21/strutture_di_ricovero.zip,true,28597,ok
c_001272,c_l219:04696dca-27f8-4a01-a1fa-9cef50c1cd22,Mobilità - Stazioni Bike sharing,transportation,http://geoportale.comune.torino.it/geodati/zip/stazioni_bike_sharing_csv.zip,true,3717,ok
c_001272,c_l219:04696dca-27f8-4a01-a1fa-9cef50c1cd22,Mobilità - Stazioni Bike sharing,transportation,http://geoportale.comune.torino.it/geodati/zip/stazioni_bike_sharing_geo.zip,true,9226,ok
p_to,arlpa_to:06.04.01-D_2015-04-17-09:54,"Arpa Piemonte - BIOMOD, FRAGM alla scala 1:10.000 (dato del 2008)",biota,https://webgis.arpa.piemonte.it/w-metadoc/Download/biomod_fragm.zip,true,388733347,ok
r_piemon,r_piemon:924729c2-c5dc-42b4-9acd-50b3049f76e0,"Rete ecologica del sito UNESCO ""I paesaggi vitivinicoli del Piemonte"": Carta della connettività ecologica (modello FRAGM)",biota,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/UNESCO/CARTA_DELLA_CONNETTIVITÀ_ECOLOGICA.zip,true,0,ok
r_piemon,r_piemon:2d74b6ef-8d7b-47e4-8c49-96ad4289e1eb,BDTRE 2015 - RASTER B/N 1:10.000,imageryBaseMapsEarthCover,https://www.geoportale.piemonte.it/visregpigo/?action-type=dwl&url=https://geoservices.csi.it/ms/wms/bdtre/rp-01/bdtrewms/wms_griglia_scaricogp?service=WMS&version=1.3&request=getCapabilities&title=Scarico%20-%20BDTRE%20raster%20b/n%201:10.000%20(2014-2019)&layer=scBD3CTRstor,true,18993,ok
c_001272,c_l219:b0493156-2d45-4792-977c-c3ab2937f171,Alberate,environment,http://geoportale.comune.torino.it/geodati/zip/alberate_geo.zip,true,8179329,ok
c_001272,c_l219:b0493156-2d45-4792-977c-c3ab2937f171,Alberate,environment,http://geoportale.comune.torino.it/geodati/zip/alberate_dwg.zip,true,11671682,ok
c_001272,c_l219:b0493156-2d45-4792-977c-c3ab2937f171,Alberate,environment,http://geoportale.comune.torino.it/geodati/zip/alberate_csv.zip,true,6560942,ok
c_001272,c_l219:a6935f79-bc7d-411b-a3fa-72159bf362d6,Sedi ASL,society,http://geoportale.comune.torino.it/geodati/zip/sedi_asl_geo.zip,true,5683,ok
c_001272,c_l219:a6935f79-bc7d-411b-a3fa-72159bf362d6,Sedi ASL,society,http://geoportale.comune.torino.it/geodati/zip/sedi_asl_csv.zip,true,1556,ok
p_to,cmto:2eec6121-0d3c-40ee-aa19-9a5a8dd97102,Trasformazione storica della viabilità stradale,imageryBaseMapsEarthCover,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/sit-cartografico/dwd/geoportale/dati_scaricabili/territorio/storico_viab_s.zip,true,1272341,ok
r_piemon,r_piemon:d927ef83-8be7-41cb-bca6-e994d45361a6,Ppr - Aree collinari di continuità naturale (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/aree_collinari_di_continuita_naturale.zip,true,79756,ok
p_to,cmto:9f38870b-79d1-4989-84c8-29a19a965a5d,PTC 2 - Scuole Universitarie,utilitiesCommunication,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav21/scuole_universitarie.zip,true,22557,ok
p_to,arlpa_to:07.14.01-D_2025-03-19-10:20,Arpa Piemonte - Data base dei ghiacciai in Piemonte,geoscientificInformation,https://webgis.arpa.piemonte.it/w-metadoc/Download/db_ghiacciai_piemonte.zip,true,1038759,ok
p_to,cmto:45d89ba5-2056-4641-829d-f6e293665aa7,PTC 2 - Aree protette provinciali istituite,environment,https://www.cittametropolitana.torino.it/sites/default/files/pagina/risorse/territorio/dwd/pianificazione-territoriale/ptc2/shape_tavole/tav31/aree_prot_pv_istituite_l19.zip,true,58601,ok
r_piemon,r_piemon:c6fc6d98-6168-47cb-bc8a-129682182938,Ppr - Greenways regionali (tav. P5),planningCadastre,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/PPR/greenways_regionali.zip,true,303611,ok
r_piemon,r_piemon:f7624f9e-ae11-42b4-a2bf-fce1f9809989,Potenziale geotermico a bassa entalpia in Piemonte,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Energia/PotenzialeGeotermico/RelGeotermia_POLITO_latest.pdf,true,12383688,ok
r_piemon,r_piemon:f7624f9e-ae11-42b4-a2bf-fce1f9809989,Potenziale geotermico a bassa entalpia in Piemonte,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Energia/PotenzialeGeotermico/Mappa_potenziale_geotermico_QBHE.zip,true,7501277,ok
r_piemon,r_piemon:f7624f9e-ae11-42b4-a2bf-fce1f9809989,Potenziale geotermico a bassa entalpia in Piemonte,environment,https://www.datigeo-piem-download.it/direct/Geoportale/RegionePiemonte/Energia/PotenzialeGeotermico/Mappa_conducibilita_termica_stimata.zip,true,994306,ok
